ID,Type,SKU,"GTIN, UPC, EAN, or ISBN",Name,Published,"Is featured?","Visibility in catalog","Short description",Description,"Date sale price starts","Date sale price ends","Tax status","Tax class","In stock?",Stock,"Low stock amount","Backorders allowed?","Sold individually?","Weight (kg)","Length (cm)","Width (cm)","Height (cm)","Allow customer reviews?","Purchase note","Sale price","Regular price",Categories,Tags,"Shipping class",Images,"Download limit","Download expiry days",Parent,"Grouped products",Upsells,Cross-sells,"External URL","Button text",Position,Brands,"Attribute 1 name","Attribute 1 value(s)","Attribute 1 visible","Attribute 1 global","Attribute 2 name","Attribute 2 value(s)","Attribute 2 visible","Attribute 2 global","Attribute 3 name","Attribute 3 value(s)","Attribute 3 visible","Attribute 3 global"
\nTil hver enkelt ordre bliver kunsthåndværket og keramikken som udgangspunkt særligt udvalgt og sammensat efter Helene Vonsilds ekspertise.
\nMen man er selvfølgelig altid velkommen til at <a href=""https://www.1x1textil.dk/kontakt-os/"" target=""_blank"" rel=""noopener noreferrer"">kontakte butikken</a>, hvis man har særlige ønsker, hvor Helene vil være behjælpelig med personlig betjening pr. mail eller telefon.",,,taxable,,0,-1,,0,0,,,,,0,,,275,"Produkter > - Alle varer, Kunsthåndværkere > Julie Damhus, Kunsthåndværkere > Julie Damhus > Julie Damhus TOTO Skåle, Keramik, Kunsthåndværkere, Skåle","Damhus handmade, Damhus keramik, Damhus Toto, Julie Damhus, Julie Damhus skål, Julie Damhus Toto, Keramik, Keramik skål, Skål, Toto skål",,"https://www.1x1textil.dk/wp-content/uploads/2021/12/Julie_Damhus_Toto_Skaal_Medium_Lilla_1.jpg, https://www.1x1textil.dk/wp-content/uploads/2021/12/Julie_Damhus_Toto_Skaal_Medium_Lilla_2.jpg, https://www.1x1textil.dk/wp-content/uploads/2021/03/Julie_Damhus_Toto_Skaal_Medium_Stor_20-4.jpg",,,,,,,,,704,,Brand,"Julie Damhus",1,1,Kunstner,"Julie Damhus",1,1,,,,
22970,simple,,,"Julie Damhus - TOTO skål - Medium, blå",1,0,visible,,"Skål af Julie Damhus i Toto serien.
\n
\nToto serien er lavet med stor kærlighed til keramik og funktionalitet, og du kan nemt blande den med Oda-samlingen. Hver vare er dansk design og fremstillet på et værksted i Polen.
\nFarven kan variere fra billedet. Fotos er kun vejledende, da hvert element er unikt.
\n
\nMed sin minimalistiske silhuet og varierende glasur, har skålene et smukt og unikt udtryk. Den fine skål har den perfekte størrelse til snacks, salater og mindre retter. Den karakteristiske bund på Toto skålene gør at de let kan stables.
\n<div class=""et_pb_module et_pb_text et_pb_text_0_tb_body et_pb_text_align_left et_pb_bg_layout_light"">
\n<div class=""et_pb_text_inner"">
\n<div class=""woocommerce et-dynamic-content-woo et-dynamic-content-woo--product_description"">
\n<div class=""et_pb_module et_pb_text et_pb_text_0_tb_body et_pb_text_align_left et_pb_bg_layout_light"">
\n<div class=""et_pb_text_inner"">
\n<div class=""woocommerce et-dynamic-content-woo et-dynamic-content-woo--product_description"">
\n<div class=""et_pb_module et_pb_text et_pb_text_0_tb_body et_pb_text_align_left et_pb_bg_layout_light"">
\n<div class=""et_pb_text_inner"">
\n<div class=""woocommerce et-dynamic-content-woo et-dynamic-content-woo--product_description"">
\n
\nMateriale: stentøj.
\nHøjde 5 cm. / Diameteren 14 cm.
\n
\nTåler opvaskemaskine.
\n
\n</div>
\n</div>
\n</div>
\n</div>
\n</div>
\n</div>
\n</div>
\n</div>
\n</div>
\nBemærk at prisen er pr. stk.
\n
\nTil hver enkelt ordre bliver kunsthåndværket og keramikken som udgangspunkt særligt udvalgt og sammensat efter Helene Vonsilds ekspertise.
\nMen man er selvfølgelig altid velkommen til at <a href=""https://www.1x1textil.dk/kontakt-os/"" target=""_blank"" rel=""noopener noreferrer"">kontakte butikken</a>, hvis man har særlige ønsker, hvor Helene vil være behjælpelig med personlig betjening pr. mail eller telefon.",,,taxable,,1,4,,0,0,,,,,0,,,275,"Produkter > - Alle varer, Kunsthåndværkere > Julie Damhus, Kunsthåndværkere > Julie Damhus > Julie Damhus TOTO Skåle, Keramik, Kunsthåndværkere, Skåle","Damhus handmade, Damhus keramik, Damhus Toto, Julie Damhus, Julie Damhus skål, Julie Damhus Toto, Keramik, Keramik skål, Skål, Toto skål",,"https://www.1x1textil.dk/wp-content/uploads/2021/12/Julie_Damhus_Toto_Skaal_Medium_Blaa_1.jpg, https://www.1x1textil.dk/wp-content/uploads/2021/03/Julie_Damhus_Toto_Skaal_Medium_Stor_20-4.jpg, https://www.1x1textil.dk/wp-content/uploads/2021/12/Julie_Damhus_Toto_Skaal_Medium_Blaa_2.jpg, https://www.1x1textil.dk/wp-content/uploads/2021/12/Julie_Damhus_Toto_Skaal_Medium_Blaa_20.jpg, https://www.1x1textil.dk/wp-content/uploads/2021/12/Julie_Damhus_Toto_Skaal_Medium_Stor_Blaa_30.jpg",,,,,,,,,702,,Brand,"Julie Damhus",1,1,Kunstner,"Julie Damhus",1,1,,,,
22975,simple,,,"Julie Damhus - TOTO skål - Medium, brun",1,0,visible,,"Skål af Julie Damhus i Toto serien.
\n
\nToto serien er lavet med stor kærlighed til keramik og funktionalitet, og du kan nemt blande den med Oda-samlingen. Hver vare er dansk design og fremstillet på et værksted i Polen.
\nFarven kan variere fra billedet. Fotos er kun vejledende, da hvert element er unikt.
\n
\nMed sin minimalistiske silhuet og varierende glasur, har skålene et smukt og unikt udtryk. Den fine skål har den perfekte størrelse til snacks, salater og mindre retter. Den karakteristiske bund på Toto skålene gør at de let kan stables.
\n<div class=""et_pb_module et_pb_text et_pb_text_0_tb_body et_pb_text_align_left et_pb_bg_layout_light"">
\n<div class=""et_pb_text_inner"">
\n<div class=""woocommerce et-dynamic-content-woo et-dynamic-content-woo--product_description"">
\n<div class=""et_pb_module et_pb_text et_pb_text_0_tb_body et_pb_text_align_left et_pb_bg_layout_light"">
\n<div class=""et_pb_text_inner"">
\n<div class=""woocommerce et-dynamic-content-woo et-dynamic-content-woo--product_description"">
\n<div class=""et_pb_module et_pb_text et_pb_text_0_tb_body et_pb_text_align_left et_pb_bg_layout_light"">
\n<div class=""et_pb_text_inner"">
\n<div class=""woocommerce et-dynamic-content-woo et-dynamic-content-woo--product_description"">
\n
\nMateriale: stentøj.
\nHøjde 5 cm. / Diameteren 14 cm.
\n
\nTåler opvaskemaskine.
\n
\n</div>
\n</div>
\n</div>
\n</div>
\n</div>
\n</div>
\n</div>
\n</div>
\n</div>
\nBemærk at prisen er pr. stk.
\n
\nTil hver enkelt ordre bliver kunsthåndværket og keramikken som udgangspunkt særligt udvalgt og sammensat efter Helene Vonsilds ekspertise.
\nMen man er selvfølgelig altid velkommen til at <a href=""https://www.1x1textil.dk/kontakt-os/"" target=""_blank"" rel=""noopener noreferrer"">kontakte butikken</a>, hvis man har særlige ønsker, hvor Helene vil være behjælpelig med personlig betjening pr. mail eller telefon.",,,taxable,,1,6,,0,0,,,,,0,,,275,"Produkter > - Alle varer, Kunsthåndværkere > Julie Damhus, Kunsthåndværkere > Julie Damhus > Julie Damhus TOTO Skåle, Keramik, Kunsthåndværkere, Skåle","Damhus handmade, Damhus keramik, Damhus Toto, Julie Damhus, Julie Damhus skål, Julie Damhus Toto, Keramik, Keramik skål, Skål, Toto skål",,"https://www.1x1textil.dk/wp-content/uploads/2021/12/Julie_Damhus_Toto_Skaal_Medium_Brun_1.jpg, https://www.1x1textil.dk/wp-content/uploads/2021/03/Julie_Damhus_Toto_Skaal_Medium_Stor_20-4.jpg, https://www.1x1textil.dk/wp-content/uploads/2021/12/Julie_Damhus_Toto_Skaal_Medium_Brun_2.jpg, https://www.1x1textil.dk/wp-content/uploads/2021/12/Julie_Damhus_Toto_Brun.jpg, https://www.1x1textil.dk/wp-content/uploads/2021/12/Julie_Damhus_Toto_Tallerkener_Brun_6.jpg, https://www.1x1textil.dk/wp-content/uploads/2021/12/Julie_Damhus_Toto_Tallerkener_Brun_5.jpg, https://www.1x1textil.dk/wp-content/uploads/2021/12/Julie_Damhus_Toto_Kop_Mint_21.jpg, https://www.1x1textil.dk/wp-content/uploads/2021/03/Julie_Damhus_Toto_Kollektionen_6-1.jpg",,,,,,,,,703,,Brand,"Julie Damhus",1,1,Kunstner,"Julie Damhus",1,1,,,,
22979,simple,,,"Julie Damhus -  TOTO skål - Medium, mint",1,0,visible,,"Toto serien er lavet med stor kærlighed til keramik og funktionalitet, og du kan nemt blande den med Oda-samlingen. Hver vare er dansk design og fremstillet på et værksted i Polen.
\nFarven kan variere fra billedet. Fotos er kun vejledende, da hvert element er unikt.
\n
\nMed sin minimalistiske silhuet og varierende glasur, har skålene et smukt og unikt udtryk. Den fine skål har den perfekte størrelse til snacks, salater og mindre retter. Den karakteristiske bund på Toto skålene gør at de let kan stables.
\n<div class=""et_pb_module et_pb_text et_pb_text_0_tb_body et_pb_text_align_left et_pb_bg_layout_light"">
\n<div class=""et_pb_text_inner"">
\n<div class=""woocommerce et-dynamic-content-woo et-dynamic-content-woo--product_description"">
\n<div class=""et_pb_module et_pb_text et_pb_text_0_tb_body et_pb_text_align_left et_pb_bg_layout_light"">
\n<div class=""et_pb_text_inner"">
\n<div class=""woocommerce et-dynamic-content-woo et-dynamic-content-woo--product_description"">
\n<div class=""et_pb_module et_pb_text et_pb_text_0_tb_body et_pb_text_align_left et_pb_bg_layout_light"">
\n<div class=""et_pb_text_inner"">
\n<div class=""woocommerce et-dynamic-content-woo et-dynamic-content-woo--product_description"">
\n
\nMateriale: stentøj.
\nHøjde 5 cm. / Diameteren 14 cm.
\n
\nTåler opvaskemaskine.
\n
\n</div>
\n</div>
\n</div>
\n</div>
\n</div>
\n</div>
\n</div>
\n</div>
\n</div>
\nBemærk at prisen er pr. stk.
\n
\nTil hver enkelt ordre bliver kunsthåndværket og keramikken som udgangspunkt særligt udvalgt og sammensat efter Helene Vonsilds ekspertise.
\nMen man er selvfølgelig altid velkommen til at <a href=""https://www.1x1textil.dk/kontakt-os/"" target=""_blank"" rel=""noopener noreferrer"">kontakte butikken</a>, hvis man har særlige ønsker, hvor Helene vil være behjælpelig med personlig betjening pr. mail eller telefon.",,,taxable,,0,0,,0,0,,,,,0,,,275,"Produkter > - Alle varer, Kunsthåndværkere > Julie Damhus, Kunsthåndværkere > Julie Damhus > Julie Damhus TOTO Skåle, Keramik, Kunsthåndværkere, Skåle","Damhus handmade, Damhus keramik, Damhus Toto, Julie Damhus, Julie Damhus skål, Julie Damhus Toto, Keramik, Skål, Toto skål",,"https://www.1x1textil.dk/wp-content/uploads/2021/12/Julie_Damhus_Toto_Skaal_Medium_Mint_1.jpg, https://www.1x1textil.dk/wp-content/uploads/2021/03/Julie_Damhus_Toto_Skaal_Medium_Stor_20-4.jpg, https://www.1x1textil.dk/wp-content/uploads/2021/12/Julie_Damhus_Toto_Skaal_Medium_Mint_2.jpg, https://www.1x1textil.dk/wp-content/uploads/2021/12/Julie_Damhus_Toto_Skaal_Medium_Mint_35.jpg, https://www.1x1textil.dk/wp-content/uploads/2020/10/Julie_Damhus_Toto_Kop_Rosa_21.jpg, https://www.1x1textil.dk/wp-content/uploads/2020/10/Julie_Damhus_Toto_Kollektionen_7.jpg",,,,,,,,,622,,Brand,"Julie Damhus",1,1,Kunstner,"Julie Damhus",1,1,,,,
22983,simple,,,"Julie Damhus - TOTO skål - Medium, rosa",1,0,visible,,"Skål af Julie Damhus i Toto serien.
\n
\nToto serien er lavet med stor kærlighed til keramik og funktionalitet, og du kan nemt blande den med Oda-samlingen. Hver vare er dansk design og fremstillet på et værksted i Polen.
\nFarven kan variere fra billedet. Fotos er kun vejledende, da hvert element er unikt.
\n
\nMed sin minimalistiske silhuet og varierende glasur, har skålene et smukt og unikt udtryk. Den fine skål har den perfekte størrelse til snacks, salater og mindre retter. Den karakteristiske bund på Toto skålene gør at de let kan stables.
\n<div class=""et_pb_module et_pb_text et_pb_text_0_tb_body et_pb_text_align_left et_pb_bg_layout_light"">
\n<div class=""et_pb_text_inner"">
\n<div class=""woocommerce et-dynamic-content-woo et-dynamic-content-woo--product_description"">
\n<div class=""et_pb_module et_pb_text et_pb_text_0_tb_body et_pb_text_align_left et_pb_bg_layout_light"">
\n<div class=""et_pb_text_inner"">
\n<div class=""woocommerce et-dynamic-content-woo et-dynamic-content-woo--product_description"">
\n<div class=""et_pb_module et_pb_text et_pb_text_0_tb_body et_pb_text_align_left et_pb_bg_layout_light"">
\n<div class=""et_pb_text_inner"">
\n<div class=""woocommerce et-dynamic-content-woo et-dynamic-content-woo--product_description"">
\n
\nMateriale: stentøj.
\nHøjde 5 cm. / Diameteren 14 cm.
\n
\nTåler opvaskemaskine.
\n
\n</div>
\n</div>
\n</div>
\n</div>
\n</div>
\n</div>
\n</div>
\n</div>
\n</div>
\nBemærk at prisen er pr. stk.
\n
\nTil hver enkelt ordre bliver kunsthåndværket og keramikken som udgangspunkt særligt udvalgt og sammensat efter Helene Vonsilds ekspertise.
\nMen man er selvfølgelig altid velkommen til at <a href=""https://www.1x1textil.dk/kontakt-os/"" target=""_blank"" rel=""noopener noreferrer"">kontakte butikken</a>, hvis man har særlige ønsker, hvor Helene vil være behjælpelig med personlig betjening pr. mail eller telefon.",,,taxable,,1,5,,0,0,,,,,0,,,275,"Produkter > - Alle varer, Kunsthåndværkere > Julie Damhus, Kunsthåndværkere > Julie Damhus > Julie Damhus TOTO Skåle, Keramik, Kunsthåndværkere, Skåle","Damhus handmade, Damhus keramik, Damhus Toto, Julie Damhus, Julie Damhus skål, Julie Damhus Toto, Keramik, Keramik skål, Skål, Toto skål",,"https://www.1x1textil.dk/wp-content/uploads/2021/12/Julie_Damhus_Toto_Skaal_Medium_Rosa_1.jpg, https://www.1x1textil.dk/wp-content/uploads/2021/03/Julie_Damhus_Toto_Skaal_Medium_Stor_20-4.jpg, https://www.1x1textil.dk/wp-content/uploads/2021/12/Julie_Damhus_Toto_Skaal_Medium_Mint_35.jpg, https://www.1x1textil.dk/wp-content/uploads/2021/12/Julie_Damhus_Toto_Skaal_Medium_Rosa_2.jpg, https://www.1x1textil.dk/wp-content/uploads/2021/12/Julie_Damhus_Toto_Kollektionen_Skaal_Medium_Rosa_15.jpg, https://www.1x1textil.dk/wp-content/uploads/2021/12/Julie_Damhus_Toto_Brun.jpg, https://www.1x1textil.dk/wp-content/uploads/2021/12/Julie_Damhus_Toto_Tallerkener_Rosa_30.jpg, https://www.1x1textil.dk/wp-content/uploads/2021/12/Julie_Damhus_Toto_Tallerkener_Rosa_40.jpg",,,,,,,,,705,,Brand,"Julie Damhus",1,1,Kunstner,"Julie Damhus",1,1,,,,
22987,simple,,,"Julie Damhus - TOTO skål - Lille, lilla",1,0,visible,,"Skål af Julie Damhus i Toto serien.
\n
\nToto serien er lavet med stor kærlighed til keramik og funktionalitet, og du kan nemt blande den med Oda-samlingen. Hver vare er dansk design og fremstillet på et værksted i Polen.
\nFarven kan variere fra billedet. Fotos er kun vejledende, da hvert element er unikt.
\n
\nMed sin minimalistiske silhuet og varierende glasur, har skålene et smukt og unikt udtryk. Den fine lille skål er lavet så den passer perfekt ovenpå Toto koppen. Helt perfekt til tebrevet, en lille snack eller salt/sukker skål. Den karakteristiske bund gør at den let kan stables både med flere skåle eller ovenpå kopperne.
\n<div class=""et_pb_module et_pb_text et_pb_text_0_tb_body et_pb_text_align_left et_pb_bg_layout_light"">
\n<div class=""et_pb_text_inner"">
\n<div class=""woocommerce et-dynamic-content-woo et-dynamic-content-woo--product_description"">
\n<div class=""et_pb_module et_pb_text et_pb_text_0_tb_body et_pb_text_align_left et_pb_bg_layout_light"">
\n<div class=""et_pb_text_inner"">
\n<div class=""woocommerce et-dynamic-content-woo et-dynamic-content-woo--product_description"">
\n<div class=""et_pb_module et_pb_text et_pb_text_0_tb_body et_pb_text_align_left et_pb_bg_layout_light"">
\n<div class=""et_pb_text_inner"">
\n<div class=""woocommerce et-dynamic-content-woo et-dynamic-content-woo--product_description"">
\n
\nMateriale: stentøj.
\nHøjde 2,7 cm. / Diameteren 8,5 cm.
\n
\nTåler opvaskemaskine.
\n
\n</div>
\n</div>
\n</div>
\n</div>
\n</div>
\n</div>
\n</div>
\n</div>
\n</div>
\nBemærk at prisen er pr. stk.
\n
\nTil hver enkelt ordre bliver kunsthåndværket og keramikken som udgangspunkt særligt udvalgt og sammensat efter Helene Vonsilds ekspertise.
\nMen man er selvfølgelig altid velkommen til at <a href=""https://www.1x1textil.dk/kontakt-os/"" target=""_blank"" rel=""noopener noreferrer"">kontakte butikken</a>, hvis man har særlige ønsker, hvor Helene vil være behjælpelig med personlig betjening pr. mail eller telefon.",,,taxable,,1,1,,0,0,,,,,0,,,"125,00","Produkter > - Alle varer, Kunsthåndværkere > Julie Damhus, Kunsthåndværkere > Julie Damhus > Julie Damhus TOTO Skåle, Keramik, Kunsthåndværkere, Skåle","Damhus handmade, Damhus keramik, Damhus Toto, Julie Damhus, Julie Damhus skål, Julie Damhus Toto, Keramik, keramik saltkar, Keramik skål, Saltkar, Skål, snackskål, Toto skål",,"https://www.1x1textil.dk/wp-content/uploads/2021/12/Julie_Damhus_Toto_Skaal_Lille_Lilla_1.jpg, https://www.1x1textil.dk/wp-content/uploads/2021/12/Julie_Damhus_Toto_Skaal_Lille_Lilla_2.jpg, https://www.1x1textil.dk/wp-content/uploads/2021/12/Julie_Damhus_Toto_Skaal_Lille_14.jpg, https://www.1x1textil.dk/wp-content/uploads/2021/12/Julie_Damhus_Toto_Skaal_Lille_5.jpg, https://www.1x1textil.dk/wp-content/uploads/2021/03/Julie_Damhus_Toto_Kollektionen_6-1.jpg",,,,,,,,,699,,Brand,"Julie Damhus",1,1,Kunstner,"Julie Damhus",1,1,,,,
22992,simple,,,"Julie Damhus - TOTO skål - Lille, blå",1,0,visible,,"Skål af Julie Damhus i Toto serien.
\n
\nToto serien er lavet med stor kærlighed til keramik og funktionalitet, og du kan nemt blande den med Oda-samlingen. Hver vare er dansk design og fremstillet på et værksted i Polen.
\nFarven kan variere fra billedet. Fotos er kun vejledende, da hvert element er unikt.
\n
\nMed sin minimalistiske silhuet og varierende glasur, har skålene et smukt og unikt udtryk. Den fine lille skål er lavet så den passer perfekt ovenpå Toto koppen. Helt perfekt til tebrevet, en lille snack eller salt/sukker skål. Den karakteristiske bund gør at den let kan stables både med flere skåle eller ovenpå kopperne.
\n<div class=""et_pb_module et_pb_text et_pb_text_0_tb_body et_pb_text_align_left et_pb_bg_layout_light"">
\n<div class=""et_pb_text_inner"">
\n<div class=""woocommerce et-dynamic-content-woo et-dynamic-content-woo--product_description"">
\n<div class=""et_pb_module et_pb_text et_pb_text_0_tb_body et_pb_text_align_left et_pb_bg_layout_light"">
\n<div class=""et_pb_text_inner"">
\n<div class=""woocommerce et-dynamic-content-woo et-dynamic-content-woo--product_description"">
\n<div class=""et_pb_module et_pb_text et_pb_text_0_tb_body et_pb_text_align_left et_pb_bg_layout_light"">
\n<div class=""et_pb_text_inner"">
\n<div class=""woocommerce et-dynamic-content-woo et-dynamic-content-woo--product_description"">
\n
\nMateriale: stentøj.
\nHøjde 2,7 cm. / Diameteren 8,5 cm.
\n
\nTåler opvaskemaskine.
\n
\n</div>
\n</div>
\n</div>
\n</div>
\n</div>
\n</div>
\n</div>
\n</div>
\n</div>
\nBemærk at prisen er pr. stk.
\n
\nTil hver enkelt ordre bliver kunsthåndværket og keramikken som udgangspunkt særligt udvalgt og sammensat efter Helene Vonsilds ekspertise.
\nMen man er selvfølgelig altid velkommen til at <a href=""https://www.1x1textil.dk/kontakt-os/"" target=""_blank"" rel=""noopener noreferrer"">kontakte butikken</a>, hvis man har særlige ønsker, hvor Helene vil være behjælpelig med personlig betjening pr. mail eller telefon.",,,taxable,,1,12,,0,0,,,,,0,,,"125,00","Produkter > - Alle varer, Kunsthåndværkere > Julie Damhus, Kunsthåndværkere > Julie Damhus > Julie Damhus TOTO Skåle, Keramik, Kunsthåndværkere, Skåle","Damhus handmade, Damhus keramik, Damhus Toto, Julie Damhus, Julie Damhus skål, Julie Damhus Toto, Keramik, keramik saltkar, Keramik skål, Saltkar, Skål, snackskål, Toto skål",,"https://www.1x1textil.dk/wp-content/uploads/2021/12/Julie_Damhus_Toto_Skaal_Lille_Blaa_1.jpg, https://www.1x1textil.dk/wp-content/uploads/2021/12/Julie_Damhus_Toto_Skaal_Lille_14.jpg, https://www.1x1textil.dk/wp-content/uploads/2021/12/Julie_Damhus_Toto_Skaal_Lille_5.jpg, https://www.1x1textil.dk/wp-content/uploads/2021/03/Julie_Damhus_Toto_Kollektionen_6-1.jpg, https://www.1x1textil.dk/wp-content/uploads/2021/12/Julie_Damhus_Toto_Skaal_Lille_8.jpg, https://www.1x1textil.dk/wp-content/uploads/2021/12/Julie_Damhus_Toto_Skaal_Lille_20.jpg, https://www.1x1textil.dk/wp-content/uploads/2021/12/Julie_Damhus_Toto_Skaal_Lille_Blaa_2.jpg",,,,,,,,,697,,Brand,"Julie Damhus",1,1,Kunstner,"Julie Damhus",1,1,,,,
22997,simple,,,"Julie Damhus - TOTO skål - Lille, brun",1,0,visible,,"Skål af Julie Damhus i Toto serien.
